file,a,b,L,x_broken,f_broken,evals_broken,x_dicho,f_dicho,evals_dicho,x_golden,f_golden,evals_golden,x_fib,f_fib,evals_fib,points_saved,methods_saved,plots_prefix
angle-func.txt,0.0,86400.0,0.08577192000000025,20961.58897582055,30.65170238717445,27,40149.31640695619,21.24526677716113,28,58430.123549659314,21.24542779372678,22,58434.05810341677,21.24558045441257,20,angle-func__broken_points.csv,angle-func__methods.txt,plots/angle-func_iter*.png
distance_txt.txt,0.0,172800.0,19.03357378,36742.1682236813,3196.8208006884215,27,31097.46094390076,2297.422477066803,28,65931.14203954497,858.7557575138218,22,65924.79444545953,857.3336324439981,20,distance_txt__broken_points.csv,distance_txt__methods.txt,plots/distance_txt_iter*.png
satellite-facility-dist.txt,0.0,86400.0,8.828875943333324,86400.0,2653.685784,27,3599.12110291687,814.0541874201086,28,46258.693324823485,2237.564285781854,22,46262.598209391566,2237.65516510689,20,satellite-facility-dist__broken_points.csv,satellite-facility-dist__methods.txt,plots/satellite-facility-dist_iter*.png
angular-velocity-function.txt,0.0,86400.0,0.00011921000000000015,32282.230814143448,0.007614776918585656,27,69701.66015011535,0.007593166015011535,28,32742.105264892034,0.007579,22,32741.38498081491,0.007579,20,angular-velocity-function__broken_points.csv,angular-velocity-function__methods.txt,plots/angular-velocity-function_iter*.png
distatnce_csv.csv,0.0,172800.0,19.03357378,36742.1682236813,3196.8208006884215,27,31097.46094390076,2297.422477066803,28,65931.14203954497,858.7557575138218,22,65924.79444545953,857.3336324439981,20,distatnce_csv__broken_points.csv,distatnce_csv__methods.txt,plots/distatnce_csv_iter*.png
angle-func.csv,0.0,86400.0,0.08577192000000025,20961.58897582055,30.65170238717445,27,40149.31640695619,21.24526677716113,28,58430.123549659314,21.24542779372678,22,58434.05810341677,21.24558045441257,20,angle-func__broken_points.csv,angle-func__methods.txt,plots/angle-func_iter*.png
satellite-facility-dist.csv,0.0,86400.0,8.828875943333324,86400.0,2653.685784,27,3599.12110291687,814.0541874201086,28,46258.693324823485,2237.564285781854,22,46262.598209391566,2237.65516510689,20,satellite-facility-dist__broken_points.csv,satellite-facility-dist__methods.txt,plots/satellite-facility-dist_iter*.png
angular-velocity-function.csv,0.0,86400.0,0.00011921000000000015,32282.230814143448,0.007614776918585656,27,69701.66015011535,0.007593166015011535,28,32742.105264892034,0.007579,22,32741.38498081491,0.007579,20,angular-velocity-function__broken_points.csv,angular-velocity-function__methods.txt,plots/angular-velocity-function_iter*.png
