Отчёт создан с помощью MIDE
Тип времени: UTC
Отчёт создан 22.09.2023 10:48:13.884
Временной интервал отчёта от 22.09.2023 09:00:00.000 до 24.09.2023 09:00:00.000
Отчёт создан в системе координат Earth/J2000
Время; dist.norm
22.09.2023 15:00:20.000; 10477.894366
22.09.2023 15:00:30.000; 10380.500193
22.09.2023 15:00:40.000; 10282.012932
22.09.2023 15:00:50.000; 10182.447302
22.09.2023 15:01:00.000; 10081.819539
22.09.2023 15:01:10.000; 9980.144995
22.09.2023 15:01:20.000; 9877.439340
22.09.2023 15:01:30.000; 9773.719823
22.09.2023 15:01:40.000; 9669.002812
22.09.2023 15:01:50.000; 9563.305026
22.09.2023 15:02:00.000; 9456.644842
22.09.2023 15:02:10.000; 9349.039328
22.09.2023 15:02:20.000; 9240.507689
22.09.2023 15:02:30.000; 9131.068270
22.09.2023 15:02:40.000; 9020.739851
22.09.2023 15:02:50.000; 8909.543028
22.09.2023 15:03:00.000; 8797.497562
22.09.2023 15:03:10.000; 8684.623735
22.09.2023 15:03:20.000; 8570.943744
22.09.2023 15:03:30.000; 8456.479020
22.09.2023 15:03:40.000; 8341.251603
22.09.2023 15:03:50.000; 8225.285587
22.09.2023 15:04:00.000; 8108.604386
22.09.2023 15:04:10.000; 7991.232150
22.09.2023 15:04:20.000; 7873.195250
22.09.2023 15:04:30.000; 7754.519502
22.09.2023 15:04:40.000; 7635.231630
22.09.2023 15:04:50.000; 7515.360789
22.09.2023 15:05:00.000; 7394.935756
22.09.2023 15:05:10.000; 7273.986446
22.09.2023 15:05:20.000; 7152.545473
22.09.2023 15:05:30.000; 7030.645331
22.09.2023 15:05:40.000; 6908.319958
22.09.2023 15:05:50.000; 6785.606345
22.09.2023 15:06:00.000; 6662.541224
22.09.2023 15:06:10.000; 6539.165175
22.09.2023 15:06:20.000; 6415.519330
22.09.2023 15:06:30.000; 6291.647046
22.09.2023 15:06:40.000; 6167.595619
22.09.2023 15:06:50.000; 6043.413526
22.09.2023 15:07:00.000; 5919.152185
22.09.2023 15:07:10.000; 5794.867754
22.09.2023 15:07:20.000; 5670.618457
22.09.2023 15:07:30.000; 5546.466459
22.09.2023 15:07:40.000; 5422.479778
22.09.2023 15:07:50.000; 5298.729746
22.09.2023 15:08:00.000; 5175.293038
22.09.2023 15:08:10.000; 5052.253737
22.09.2023 15:08:20.000; 4929.701004
22.09.2023 15:08:30.000; 4807.731308
22.09.2023 15:08:40.000; 4686.450700
22.09.2023 15:08:50.000; 4565.972779
22.09.2023 15:09:00.000; 4446.421184
22.09.2023 15:09:10.000; 4327.932143
22.09.2023 15:09:20.000; 4210.652819
22.09.2023 15:09:30.000; 4094.744124
22.09.2023 15:09:40.000; 3980.383566
22.09.2023 15:09:50.000; 3867.763582
22.09.2023 15:10:00.000; 3757.096889
22.09.2023 15:10:10.000; 3648.615039
22.09.2023 15:10:20.000; 3542.571587
22.09.2023 15:10:30.000; 3439.245053
22.09.2023 15:10:40.000; 3338.937943
22.09.2023 15:10:50.000; 3241.979394
22.09.2023 15:11:00.000; 3148.727157
22.09.2023 15:11:10.000; 3059.565445
22.09.2023 15:11:20.000; 2974.905430
22.09.2023 15:11:30.000; 2895.184188
22.09.2023 15:11:40.000; 2820.859042
22.09.2023 15:11:50.000; 2752.403139
22.09.2023 15:12:00.000; 2690.298403
22.09.2023 15:12:10.000; 2635.023734
22.09.2023 15:12:20.000; 2587.043473
22.09.2023 15:12:30.000; 2546.793383
22.09.2023 15:12:40.000; 2514.663722
22.09.2023 15:12:50.000; 2490.983936
22.09.2023 15:13:00.000; 2476.007856
22.09.2023 15:13:10.000; 2469.900705
22.09.2023 15:13:20.000; 2472.731052
22.09.2023 15:13:30.000; 2484.466922
22.09.2023 15:13:40.000; 2504.977728
22.09.2023 15:13:50.000; 2534.040685
22.09.2023 15:14:00.000; 2571.352437
22.09.2023 15:14:10.000; 2616.543152
22.09.2023 15:14:20.000; 2669.191618
22.09.2023 15:14:30.000; 2728.842342
22.09.2023 15:14:40.000; 2795.020185
22.09.2023 15:14:50.000; 2867.242697
22.09.2023 15:15:00.000; 2945.032746
22.09.2023 15:15:10.000; 3027.926453
22.09.2023 15:15:20.000; 3115.478422
22.09.2023 15:15:30.000; 3207.268022
22.09.2023 15:15:40.000; 3302.901020
22.09.2023 15:15:50.000; 3402.009511
22.09.2023 15:16:00.000; 3504.254354
22.09.2023 15:16:10.000; 3609.323420
22.09.2023 15:16:20.000; 3716.929101
22.09.2023 15:16:30.000; 3826.809345
22.09.2023 15:16:40.000; 3938.724745
22.09.2023 15:16:50.000; 4052.455385
22.09.2023 15:17:00.000; 4167.802256
22.09.2023 15:17:10.000; 4284.581888
22.09.2023 15:17:20.000; 4402.627969
22.09.2023 15:17:30.000; 4521.788463
22.09.2023 15:17:40.000; 4641.922752
22.09.2023 15:17:50.000; 4762.903243
22.09.2023 15:18:00.000; 4884.612781
22.09.2023 15:18:10.000; 5006.942116
22.09.2023 15:18:20.000; 5129.791902
22.09.2023 15:18:30.000; 5253.070389
22.09.2023 15:18:40.000; 5376.691162
22.09.2023 15:18:50.000; 5500.575446
22.09.2023 15:19:00.000; 5624.650011
22.09.2023 15:19:10.000; 5748.845129
22.09.2023 15:19:20.000; 5873.097088
22.09.2023 15:19:30.000; 5997.346260
22.09.2023 15:19:40.000; 6121.535219
22.09.2023 15:19:50.000; 6245.611393
22.09.2023 15:20:00.000; 6369.525254
22.09.2023 15:20:10.000; 6493.228553
22.09.2023 15:20:20.000; 6616.677062
22.09.2023 15:20:30.000; 6739.828850
22.09.2023 15:20:40.000; 6862.642612
22.09.2023 15:20:50.000; 6985.080945
22.09.2023 15:21:00.000; 7107.106245
22.09.2023 15:21:10.000; 7228.684011
22.09.2023 15:21:20.000; 7349.781228
22.09.2023 15:21:30.000; 7470.364803
22.09.2023 15:21:40.000; 7590.404376
22.09.2023 15:21:50.000; 7709.870760
22.09.2023 15:22:00.000; 7828.734417
22.09.2023 15:22:10.000; 7946.968269
22.09.2023 15:22:20.000; 8064.546171
22.09.2023 15:22:30.000; 8181.441443
22.09.2023 15:22:40.000; 8297.629645
22.09.2023 15:22:50.000; 8413.087096
22.09.2023 15:23:00.000; 8527.789448
22.09.2023 15:23:10.000; 8641.714422
22.09.2023 15:23:20.000; 8754.840366
22.09.2023 15:23:30.000; 8867.144869
22.09.2023 15:23:40.000; 8978.607452
22.09.2023 15:23:50.000; 9089.208163
22.09.2023 15:24:00.000; 9198.926230
22.09.2023 15:24:10.000; 9307.742699
22.09.2023 15:24:20.000; 9415.639068
22.09.2023 15:24:30.000; 9522.595975
22.09.2023 15:24:40.000; 9628.596207
22.09.2023 15:24:50.000; 9733.621244
22.09.2023 15:25:00.000; 9837.654234
22.09.2023 15:25:10.000; 9940.678681
22.09.2023 15:25:20.000; 10042.677208
22.09.2023 15:25:30.000; 10143.634029
22.09.2023 15:25:40.000; 10243.533677
22.09.2023 15:25:50.000; 10342.359804
22.09.2023 15:26:00.000; 10440.097583
22.09.2023 15:26:10.000; 10536.732477
22.09.2023 15:26:20.000; 10632.249079
22.09.2023 15:26:30.000; 10726.633440
22.09.2023 15:26:40.000; 10819.871876
22.09.2023 15:26:50.000; 10911.949853
22.09.2023 15:27:00.000; 11002.854234
22.09.2023 15:27:10.000; 11092.572128
22.09.2023 15:27:20.000; 11181.089822
22.09.2023 15:27:30.000; 11268.394939
22.09.2023 15:27:40.000; 11354.475335
22.09.2023 15:27:50.000; 11439.318073
22.09.2023 15:28:00.000; 11522.911501
22.09.2023 15:28:10.000; 11605.244183
22.09.2023 15:28:20.000; 11686.303927
22.09.2023 15:28:30.000; 11766.080088
22.09.2023 15:28:40.000; 11844.560958
22.09.2023 15:28:50.000; 11921.736019
22.09.2023 15:29:00.000; 11997.594959
22.09.2023 15:29:10.000; 12072.126773
22.09.2023 15:29:20.000; 12145.321597
22.09.2023 15:29:30.000; 12217.169764
22.09.2023 15:29:40.000; 12287.660961
22.09.2023 15:29:50.000; 12356.785958
22.09.2023 15:30:00.000; 12424.535719
22.09.2023 15:30:10.000; 12490.900608
22.09.2023 15:30:20.000; 12555.872019
22.09.2023 15:30:30.000; 12619.441536
22.09.2023 15:30:40.000; 12681.600189
22.09.2023 15:30:50.000; 12742.339985
22.09.2023 15:31:00.000; 12801.653120
22.09.2023 15:31:10.000; 12859.531282
22.09.2023 15:31:20.000; 12915.967086
22.09.2023 15:31:30.000; 12970.953331
22.09.2023 15:31:40.000; 13024.482359
22.09.2023 15:31:50.000; 13076.547387
22.09.2023 15:32:00.000; 13127.141810
22.09.2023 15:32:10.000; 13176.258623
22.09.2023 15:32:20.000; 13223.891826
22.09.2023 15:32:30.000; 13270.034843
22.09.2023 15:32:40.000; 13314.681883
22.09.2023 15:32:50.000; 13357.827332
22.09.2023 15:33:00.000; 13399.465261
22.09.2023 15:33:10.000; 13439.590468
22.09.2023 15:33:20.000; 13478.197931
22.09.2023 15:33:30.000; 13515.282367
22.09.2023 15:33:40.000; 13550.839161
22.09.2023 15:33:50.000; 13584.863882
22.09.2023 15:34:00.000; 13617.351887
22.09.2023 15:34:10.000; 13648.299154
22.09.2023 15:34:20.000; 13677.701835
22.09.2023 15:34:30.000; 13705.555934
22.09.2023 15:34:40.000; 13731.858014
22.09.2023 15:34:50.000; 13756.604814
22.09.2023 15:35:00.000; 13779.792980
22.09.2023 15:35:10.000; 13801.419663
22.09.2023 15:35:20.000; 13821.482187
22.09.2023 15:35:30.000; 13839.977842
22.09.2023 15:35:40.000; 13856.904428
22.09.2023 15:35:50.000; 13872.259662
22.09.2023 15:36:00.000; 13886.041670
22.09.2023 15:36:10.000; 13898.248754
22.09.2023 15:36:20.000; 13908.879273
22.09.2023 15:36:30.000; 13917.931939
22.09.2023 15:36:40.000; 13925.405639
22.09.2023 15:36:50.000; 13931.299374
22.09.2023 15:37:00.000; 13935.612441
22.09.2023 15:37:10.000; 13938.344313
22.09.2023 15:37:20.000; 13939.494633
22.09.2023 15:37:30.000; 13939.063283
22.09.2023 15:37:40.000; 13937.050319
22.09.2023 15:37:50.000; 13933.456028
22.09.2023 15:38:00.000; 13928.280875
22.09.2023 15:38:10.000; 13921.525503
22.09.2023 15:38:20.000; 13913.190839
22.09.2023 15:38:30.000; 13903.277932
22.09.2023 15:38:40.000; 13891.788009
22.09.2023 15:38:50.000; 13878.722640
22.09.2023 15:39:00.000; 13864.083457
22.09.2023 15:39:10.000; 13847.872271
22.09.2023 15:39:20.000; 13830.091292
22.09.2023 15:39:30.000; 13810.742658
22.09.2023 15:39:40.000; 13789.829004
22.09.2023 15:39:50.000; 13767.352938
22.09.2023 15:40:00.000; 13743.317243
22.09.2023 15:40:10.000; 13717.725197
22.09.2023 15:40:20.000; 13690.579989
22.09.2023 15:40:30.000; 13661.884987
22.09.2023 15:40:40.000; 13631.644107
22.09.2023 15:40:50.000; 13599.861123
22.09.2023 15:41:00.000; 13566.539987
22.09.2023 15:41:10.000; 13531.685255
22.09.2023 15:41:20.000; 13495.301285
22.09.2023 15:41:30.000; 13457.392610
22.09.2023 15:41:40.000; 13417.964429
22.09.2023 15:41:50.000; 13377.021683
22.09.2023 15:42:00.000; 13334.569491
22.09.2023 15:42:10.000; 13290.613690
22.09.2023 15:42:20.000; 13245.159808
22.09.2023 15:42:30.000; 13198.213550
22.09.2023 15:42:40.000; 13149.781394
22.09.2023 15:42:50.000; 13099.869454
22.09.2023 15:43:00.000; 13048.484024
22.09.2023 15:43:10.000; 12995.632223
22.09.2023 15:43:20.000; 12941.320535
22.09.2023 15:43:30.000; 12885.556508
22.09.2023 15:43:40.000; 12828.347139
22.09.2023 15:43:50.000; 12769.700015
22.09.2023 15:44:00.000; 12709.623025
22.09.2023 15:44:10.000; 12648.123967
22.09.2023 15:44:20.000; 12585.210719
22.09.2023 15:44:30.000; 12520.892128
22.09.2023 15:44:40.000; 12455.176490
22.09.2023 15:44:50.000; 12388.072289
22.09.2023 15:45:00.000; 12319.589029
22.09.2023 15:45:10.000; 12249.735617
22.09.2023 15:45:20.000; 12178.521148
22.09.2023 15:45:30.000; 12105.955792
22.09.2023 15:45:40.000; 12032.049077
22.09.2023 15:45:50.000; 11956.810722
22.09.2023 15:46:00.000; 11880.251575
22.09.2023 15:46:10.000; 11802.381795
22.09.2023 15:46:20.000; 11723.211742
22.09.2023 15:46:30.000; 11642.752954
22.09.2023 15:46:40.000; 11561.016243
22.09.2023 15:46:50.000; 11478.012624
22.09.2023 15:47:00.000; 11393.754350
22.09.2023 15:47:10.000; 11308.252556
22.09.2023 15:47:20.000; 11221.519981
22.09.2023 15:47:30.000; 11133.568572
22.09.2023 15:47:40.000; 11044.410500
22.09.2023 15:47:50.000; 10954.059260
22.09.2023 15:48:00.000; 10862.527525
22.09.2023 15:48:10.000; 10769.828203
22.09.2023 15:48:20.000; 10675.975584
22.09.2023 15:48:30.000; 10580.983110
22.09.2023 15:48:40.000; 10484.864475
22.09.2023 15:48:50.000; 10387.634812
22.09.2023 15:49:00.000; 10289.308386
22.09.2023 15:49:10.000; 10189.899736
22.09.2023 15:49:20.000; 10089.424904
22.09.2023 15:49:30.000; 9987.899047
22.09.2023 15:49:40.000; 9885.337625
22.09.2023 15:49:50.000; 9781.757670
22.09.2023 15:50:00.000; 9677.175322
22.09.2023 15:50:10.000; 9571.607060
22.09.2023 15:50:20.000; 9465.071012
22.09.2023 15:50:30.000; 9357.584414
22.09.2023 15:50:40.000; 9249.164894
22.09.2023 15:50:50.000; 9139.831806
22.09.2023 15:51:00.000; 9029.603192
22.09.2023 15:51:10.000; 8918.499324
22.09.2023 15:51:20.000; 8806.539625
22.09.2023 15:51:30.000; 8693.744017
22.09.2023 15:51:40.000; 8580.134322
22.09.2023 15:51:50.000; 8465.731570
22.09.2023 15:52:00.000; 8350.557379
22.09.2023 15:52:10.000; 8234.635398
22.09.2023 15:52:20.000; 8117.988567
22.09.2023 15:52:30.000; 8000.640536
22.09.2023 15:52:40.000; 7882.617146
22.09.2023 15:52:50.000; 7763.943646
22.09.2023 15:53:00.000; 7644.646162
22.09.2023 15:53:10.000; 7524.753208
22.09.2023 15:53:20.000; 7404.292885
22.09.2023 15:53:30.000; 7283.294380
22.09.2023 15:53:40.000; 7161.789536
22.09.2023 15:53:50.000; 7039.810020
22.09.2023 15:54:00.000; 6917.388884
22.09.2023 15:54:10.000; 6794.562175
22.09.2023 15:54:20.000; 6671.366108
22.09.2023 15:54:30.000; 6547.838687
22.09.2023 15:54:40.000; 6424.021366
22.09.2023 15:54:50.000; 6299.955751
22.09.2023 15:55:00.000; 6175.687791
22.09.2023 15:55:10.000; 6051.264512
22.09.2023 15:55:20.000; 5926.735768
22.09.2023 15:55:30.000; 5802.156032
22.09.2023 15:55:40.000; 5677.581714
22.09.2023 15:55:50.000; 5553.073016
22.09.2023 15:56:00.000; 5428.695843
22.09.2023 15:56:10.000; 5304.519242
22.09.2023 15:56:20.000; 5180.617423
22.09.2023 15:56:30.000; 5057.071811
22.09.2023 15:56:40.000; 4933.968697
22.09.2023 15:56:50.000; 4811.401456
22.09.2023 15:57:00.000; 4689.472819
22.09.2023 15:57:10.000; 4568.292808
22.09.2023 15:57:20.000; 4447.981234
22.09.2023 15:57:30.000; 4328.670245
22.09.2023 15:57:40.000; 4210.502655
22.09.2023 15:57:50.000; 4093.634780
22.09.2023 15:58:00.000; 3978.239318
22.09.2023 15:58:10.000; 3864.503689
22.09.2023 15:58:20.000; 3752.635476
22.09.2023 15:58:30.000; 3642.861038
22.09.2023 15:58:40.000; 3535.428802
22.09.2023 15:58:50.000; 3430.612402
22.09.2023 15:59:00.000; 3328.709883
22.09.2023 15:59:10.000; 3230.046622
22.09.2023 15:59:20.000; 3134.977672
22.09.2023 15:59:30.000; 3043.885976
22.09.2023 15:59:40.000; 2957.183356
22.09.2023 15:59:50.000; 2875.310018
22.09.2023 16:00:00.000; 2798.729401
22.09.2023 16:00:10.000; 2727.924333
22.09.2023 16:00:20.000; 2663.390483
22.09.2023 16:00:30.000; 2605.624806
22.09.2023 16:00:40.000; 2555.114089
22.09.2023 16:00:50.000; 2512.320665
22.09.2023 16:01:00.000; 2477.664684
22.09.2023 16:01:10.000; 2451.507686
22.09.2023 16:01:20.000; 2434.136255
22.09.2023 16:01:30.000; 2425.747173
22.09.2023 16:01:40.000; 2426.437515
22.09.2023 16:01:50.000; 2436.199176
22.09.2023 16:02:00.000; 2454.919433
22.09.2023 16:02:10.000; 2482.386762
22.09.2023 16:02:20.000; 2518.302333
22.09.2023 16:02:30.000; 2562.294615
22.09.2023 16:02:40.000; 2613.935396
22.09.2023 16:02:50.000; 2672.758021
22.09.2023 16:03:00.000; 2738.273285
22.09.2023 16:03:10.000; 2809.982961
22.09.2023 16:03:20.000; 2887.393426
22.09.2023 16:03:30.000; 2970.024426
22.09.2023 16:03:40.000; 3057.414897
22.09.2023 16:03:50.000; 3149.129648
22.09.2023 16:04:00.000; 3244.761216
22.09.2023 16:04:10.000; 3343.929903
22.09.2023 16:04:20.000; 3446.286207
22.09.2023 16:04:30.000; 3551.509019
22.09.2023 16:04:40.000; 3659.303020
22.09.2023 16:04:50.000; 3769.399606
22.09.2023 16:05:00.000; 3881.553843
22.09.2023 16:05:10.000; 3995.541186
22.09.2023 16:05:20.000; 4111.158307
22.09.2023 16:05:30.000; 4228.219956
22.09.2023 16:05:40.000; 4346.555805
22.09.2023 16:05:50.000; 4466.012154
22.09.2023 16:06:00.000; 4586.446659
22.09.2023 16:06:10.000; 4707.730342
22.09.2023 16:06:20.000; 4829.744948
22.09.2023 16:06:30.000; 4952.380363
22.09.2023 16:06:40.000; 5075.536575
22.09.2023 16:06:50.000; 5199.121329
22.09.2023 16:07:00.000; 5323.047842
22.09.2023 16:07:10.000; 5447.237077
22.09.2023 16:07:20.000; 5571.615637
22.09.2023 16:07:30.000; 5696.113697
22.09.2023 16:07:40.000; 5820.667509
22.09.2023 16:07:50.000; 5945.217460
22.09.2023 16:08:00.000; 6069.706169
22.09.2023 16:08:10.000; 6194.081147
22.09.2023 16:08:20.000; 6318.292972
22.09.2023 16:08:30.000; 6442.293514
22.09.2023 16:08:40.000; 6566.038682
22.09.2023 16:08:50.000; 6689.486694
22.09.2023 16:09:00.000; 6812.596393
22.09.2023 16:09:10.000; 6935.330042
22.09.2023 16:09:20.000; 7057.651674
22.09.2023 16:09:30.000; 7179.525467
22.09.2023 16:09:40.000; 7300.919060
22.09.2023 16:09:50.000; 7421.799513
22.09.2023 16:10:00.000; 7542.136621
22.09.2023 16:10:10.000; 7661.901347
22.09.2023 16:10:20.000; 7781.064296
22.09.2023 16:10:30.000; 7899.598532
22.09.2023 16:10:40.000; 8017.478046
22.09.2023 16:10:50.000; 8134.676286
22.09.2023 16:11:00.000; 8251.168938
22.09.2023 16:11:10.000; 8366.932443
22.09.2023 16:11:20.000; 8481.942563
22.09.2023 16:11:30.000; 8596.177128
22.09.2023 16:11:40.000; 8709.614593
22.09.2023 16:11:50.000; 8822.232638
22.09.2023 16:12:00.000; 8934.010880
22.09.2023 16:12:10.000; 9044.929454
22.09.2023 16:12:20.000; 9154.967665
22.09.2023 16:12:30.000; 9264.106638
22.09.2023 16:12:40.000; 9372.327943
22.09.2023 16:12:50.000; 9479.612281
22.09.2023 16:13:00.000; 9585.942077
22.09.2023 16:13:10.000; 9691.300141
22.09.2023 16:13:20.000; 9795.668398
22.09.2023 16:13:30.000; 9899.030826
22.09.2023 16:13:40.000; 10001.370088
22.09.2023 16:13:50.000; 10102.670439
22.09.2023 16:14:00.000; 10202.916445
22.09.2023 16:14:10.000; 10302.091787
22.09.2023 16:14:20.000; 10400.181666
22.09.2023 16:14:30.000; 10497.171568
22.09.2023 16:14:40.000; 10593.046102
22.09.2023 16:14:50.000; 10687.791337
22.09.2023 16:15:00.000; 10781.393599
22.09.2023 16:15:10.000; 10873.838360
22.09.2023 16:15:20.000; 10965.112491
22.09.2023 16:15:30.000; 11055.203101
22.09.2023 16:15:40.000; 11144.096472
22.09.2023 16:15:50.000; 11231.780226
22.09.2023 16:16:00.000; 11318.242211
22.09.2023 16:16:10.000; 11403.469476
22.09.2023 16:16:20.000; 11487.450355
22.09.2023 16:16:30.000; 11570.173398
22.09.2023 16:16:40.000; 11651.626390
22.09.2023 16:16:50.000; 11731.798347
22.09.2023 16:17:00.000; 11810.678492
22.09.2023 16:17:10.000; 11888.255322
22.09.2023 16:17:20.000; 11964.518815
22.09.2023 16:17:30.000; 12039.457932
22.09.2023 16:17:40.000; 12113.062775
22.09.2023 16:17:50.000; 12185.323642
22.09.2023 16:18:00.000; 12256.230175
22.09.2023 16:18:10.000; 12325.773105
22.09.2023 16:18:20.000; 12393.943354
22.09.2023 16:18:30.000; 12460.731236
22.09.2023 16:18:40.000; 12526.128099
22.09.2023 16:18:50.000; 12590.125477
22.09.2023 16:19:00.000; 12652.714345
22.09.2023 16:19:10.000; 12713.886658
22.09.2023 16:19:20.000; 12773.634556
22.09.2023 16:19:30.000; 12831.949667
22.09.2023 16:19:40.000; 12888.824548
22.09.2023 16:19:50.000; 12944.251936
22.09.2023 16:20:00.000; 12998.224108
22.09.2023 16:20:10.000; 13050.734216
22.09.2023 16:20:20.000; 13101.775592
22.09.2023 16:20:30.000; 13151.341156
22.09.2023 16:20:40.000; 13199.424843
22.09.2023 16:20:50.000; 13246.020003
22.09.2023 16:21:00.000; 13291.120771
22.09.2023 16:21:10.000; 13334.721461
22.09.2023 16:21:20.000; 13376.816066
22.09.2023 16:21:30.000; 13417.399306
22.09.2023 16:21:40.000; 13456.466083
22.09.2023 16:21:50.000; 13494.011028
22.09.2023 16:22:00.000; 13530.029449
22.09.2023 16:22:10.000; 13564.516832
22.09.2023 16:22:20.000; 13597.468447
22.09.2023 16:22:30.000; 13628.880187
22.09.2023 16:22:40.000; 13658.748120
22.09.2023 16:22:50.000; 13687.068158
22.09.2023 16:23:00.000; 13713.836778
22.09.2023 16:23:10.000; 13739.050629
22.09.2023 16:23:20.000; 13762.706264
22.09.2023 16:23:30.000; 13784.800741
22.09.2023 16:23:40.000; 13805.331295
22.09.2023 16:23:50.000; 13824.295116
22.09.2023 16:24:00.000; 13841.689847
22.09.2023 16:24:10.000; 13857.513305
22.09.2023 16:24:20.000; 13871.763319
22.09.2023 16:24:30.000; 13884.438163
22.09.2023 16:24:40.000; 13895.536093
22.09.2023 16:24:50.000; 13905.055723
22.09.2023 16:25:00.000; 13912.995841
22.09.2023 16:25:10.000; 13919.355344
22.09.2023 16:25:20.000; 13924.133427
22.09.2023 16:25:30.000; 13927.329463
22.09.2023 16:25:40.000; 13928.942987
22.09.2023 16:25:50.000; 13928.973779
22.09.2023 16:26:00.000; 13927.421792
22.09.2023 16:26:10.000; 13924.287202
22.09.2023 16:26:20.000; 13919.570372
22.09.2023 16:26:30.000; 13913.271838
22.09.2023 16:26:40.000; 13905.392416
22.09.2023 16:26:50.000; 13895.933050
22.09.2023 16:27:00.000; 13884.894859
22.09.2023 16:27:10.000; 13872.279299
22.09.2023 16:27:20.000; 13858.087897
22.09.2023 16:27:30.000; 13842.322353
22.09.2023 16:27:40.000; 13824.984764
22.09.2023 16:27:50.000; 13806.077238
22.09.2023 16:28:00.000; 13785.602059
22.09.2023 16:28:10.000; 13763.561961
22.09.2023 16:28:20.000; 13739.959538
22.09.2023 16:28:30.000; 13714.797949
22.09.2023 16:28:40.000; 13688.080274
22.09.2023 16:28:50.000; 13659.809768
22.09.2023 16:29:00.000; 13629.990228
22.09.2023 16:29:10.000; 13598.625318
22.09.2023 16:29:20.000; 13565.718872
22.09.2023 16:29:30.000; 13531.275330
22.09.2023 16:29:40.000; 13495.298935
22.09.2023 16:29:50.000; 13457.794106
22.09.2023 16:30:00.000; 13418.765921
22.09.2023 16:30:10.000; 13378.219205
22.09.2023 16:30:20.000; 13336.158962
22.09.2023 16:30:30.000; 13292.590906
22.09.2023 16:30:40.000; 13247.520450
22.09.2023 16:30:50.000; 13200.953180
22.09.2023 16:31:00.000; 13152.895451
22.09.2023 16:31:10.000; 13103.353260
22.09.2023 16:31:20.000; 13052.332780
22.09.2023 16:31:30.000; 12999.841008
22.09.2023 16:31:40.000; 12945.884526
22.09.2023 16:31:50.000; 12890.470098
22.09.2023 16:32:00.000; 12833.605363
22.09.2023 16:32:10.000; 12775.297257
22.09.2023 16:32:20.000; 12715.553848
22.09.2023 16:32:30.000; 12654.382708
22.09.2023 16:32:40.000; 12591.791590
22.09.2023 16:32:50.000; 12527.789210
22.09.2023 16:33:00.000; 12462.383739
22.09.2023 16:33:10.000; 12395.583530
22.09.2023 16:33:20.000; 12327.397956
22.09.2023 16:33:30.000; 12257.835791
22.09.2023 16:33:40.000; 12186.906000
22.09.2023 16:33:50.000; 12114.618615
22.09.2023 16:34:00.000; 12040.983028
22.09.2023 16:34:10.000; 11966.008822
22.09.2023 16:34:20.000; 11889.706701
22.09.2023 16:34:30.000; 11812.086686
22.09.2023 16:34:40.000; 11733.158991
22.09.2023 16:34:50.000; 11652.935008
22.09.2023 16:35:00.000; 11571.425400
22.09.2023 16:35:10.000; 11488.641032
22.09.2023 16:35:20.000; 11404.594000
22.09.2023 16:35:30.000; 11319.295630
22.09.2023 16:35:40.000; 11232.757461
22.09.2023 16:35:50.000; 11144.992315
22.09.2023 16:36:00.000; 11056.011850
22.09.2023 16:36:10.000; 10965.829386
22.09.2023 16:36:20.000; 10874.457421
22.09.2023 16:36:30.000; 10781.908684
22.09.2023 16:36:40.000; 10688.197277
22.09.2023 16:36:50.000; 10593.336450
22.09.2023 16:37:00.000; 10497.339700
22.09.2023 16:37:10.000; 10400.221958
22.09.2023 16:37:20.000; 10301.997276
22.09.2023 16:37:30.000; 10202.679978
22.09.2023 16:37:40.000; 10102.285879
22.09.2023 16:37:50.000; 10000.829902
22.09.2023 16:38:00.000; 9898.327266
22.09.2023 16:38:10.000; 9794.794748
22.09.2023 16:38:20.000; 9690.248228
22.09.2023 16:38:30.000; 9584.703909
22.09.2023 16:38:40.000; 9478.179632
22.09.2023 16:38:50.000; 9370.692336
22.09.2023 16:39:00.000; 9262.259334
22.09.2023 16:39:10.000; 9152.899654
22.09.2023 16:39:20.000; 9042.631439
22.09.2023 16:39:30.000; 8931.473261
22.09.2023 16:39:40.000; 8819.445501
22.09.2023 16:39:50.000; 8706.567234
22.09.2023 16:40:00.000; 8592.859860
22.09.2023 16:40:10.000; 8478.343961
22.09.2023 16:40:20.000; 8363.040686
22.09.2023 16:40:30.000; 8246.973185
22.09.2023 16:40:40.000; 8130.163868
22.09.2023 16:40:50.000; 8012.635824
22.09.2023 16:41:00.000; 7894.414300
22.09.2023 16:41:10.000; 7775.523913
22.09.2023 16:41:20.000; 7655.990115
22.09.2023 16:41:30.000; 7535.840704
22.09.2023 16:41:40.000; 7415.103015
22.09.2023 16:41:50.000; 7293.805421
22.09.2023 16:42:00.000; 7171.978893
22.09.2023 16:42:10.000; 7049.654166
22.09.2023 16:42:20.000; 6926.863294
22.09.2023 16:42:30.000; 6803.641258
22.09.2023 16:42:40.000; 6680.023127
22.09.2023 16:42:50.000; 6556.045675
22.09.2023 16:43:00.000; 6431.749041
22.09.2023 16:43:10.000; 6307.173409
22.09.2023 16:43:20.000; 6182.363211
22.09.2023 16:43:30.000; 6057.363830
22.09.2023 16:43:40.000; 5932.223356
22.09.2023 16:43:50.000; 5806.994371
22.09.2023 16:44:00.000; 5681.731238
22.09.2023 16:44:10.000; 5556.491958
22.09.2023 16:44:20.000; 5431.340072
22.09.2023 16:44:30.000; 5306.342079
22.09.2023 16:44:40.000; 5181.569443
22.09.2023 16:44:50.000; 5057.100653
22.09.2023 16:45:00.000; 4933.018837
22.09.2023 16:45:10.000; 4809.413979
