Отчёт создан с помощью MIDE
Тип времени: UTC
Отчёт создан 13.10.2023 11:11:57.552
Временной интервал отчёта от 13.10.2023 09:00:00.000 до 14.10.2023 09:00:00.000
Отчёт создан в системе координат Earth/TEME
Время; ka-facil.norm
13.10.2023 14:12:30.000; 12859.729536
13.10.2023 14:13:00.000; 12834.408051
13.10.2023 14:13:30.000; 12806.319091
13.10.2023 14:14:00.000; 12775.475787
13.10.2023 14:14:30.000; 12741.892074
13.10.2023 14:15:00.000; 12705.582697
13.10.2023 14:15:30.000; 12666.563212
13.10.2023 14:16:00.000; 12624.849988
13.10.2023 14:16:30.000; 12580.460209
13.10.2023 14:17:00.000; 12533.411886
13.10.2023 14:17:30.000; 12483.723854
13.10.2023 14:18:00.000; 12431.415783
13.10.2023 14:18:30.000; 12376.508184
13.10.2023 14:19:00.000; 12319.022416
13.10.2023 14:19:30.000; 12258.980698
13.10.2023 14:20:00.000; 12196.406113
13.10.2023 14:20:30.000; 12131.322626
13.10.2023 14:21:00.000; 12063.754998
13.10.2023 14:21:30.000; 11993.729168
13.10.2023 14:22:00.000; 11921.271722
13.10.2023 14:22:30.000; 11846.410270
13.10.2023 14:23:00.000; 11769.173371
13.10.2023 14:23:30.000; 11689.590555
13.10.2023 14:24:00.000; 11607.692339
13.10.2023 14:24:30.000; 11523.510252
13.10.2023 14:25:00.000; 11437.076859
13.10.2023 14:25:30.000; 11348.425783
13.10.2023 14:26:00.000; 11257.591735
13.10.2023 14:26:30.000; 11164.610544
13.10.2023 14:27:00.000; 11069.519188
13.10.2023 14:27:30.000; 10972.355829
13.10.2023 14:28:00.000; 10873.159853
13.10.2023 14:28:30.000; 10771.971905
13.10.2023 14:29:00.000; 10668.833940
13.10.2023 14:29:30.000; 10563.789266
13.10.2023 14:30:00.000; 10456.882596
13.10.2023 14:30:30.000; 10348.160106
13.10.2023 14:31:00.000; 10237.669492
13.10.2023 14:31:30.000; 10125.460039
13.10.2023 14:32:00.000; 10011.582537
13.10.2023 14:32:30.000; 9896.089971
13.10.2023 14:33:00.000; 9779.036686
13.10.2023 14:33:30.000; 9660.479091
13.10.2023 14:34:00.000; 9540.475605
13.10.2023 14:34:30.000; 9419.086760
13.10.2023 14:35:00.000; 9296.375324
13.10.2023 14:35:30.000; 9172.406423
13.10.2023 14:36:00.000; 9047.247685
13.10.2023 14:36:30.000; 8920.969381
13.10.2023 14:37:00.000; 8793.644600
13.10.2023 14:37:30.000; 8665.349416
13.10.2023 14:38:00.000; 8536.163091
13.10.2023 14:38:30.000; 8406.168280
13.10.2023 14:39:00.000; 8275.451261
13.10.2023 14:39:30.000; 8144.102185
13.10.2023 14:40:00.000; 8012.215346
13.10.2023 14:40:30.000; 7879.889471
13.10.2023 14:41:00.000; 7747.228044
13.10.2023 14:41:30.000; 7614.339640
13.10.2023 14:42:00.000; 7481.338302
13.10.2023 14:42:30.000; 7348.343936
13.10.2023 14:43:00.000; 7215.482738
13.10.2023 14:43:30.000; 7082.887474
13.10.2023 14:44:00.000; 6950.698675
13.10.2023 14:44:30.000; 6819.064088
13.10.2023 14:45:00.000; 6688.139924
13.10.2023 14:45:30.000; 6558.091242
13.10.2023 14:46:00.000; 6429.092539
13.10.2023 14:46:30.000; 6301.328330
13.10.2023 14:47:00.000; 6174.993752
13.10.2023 14:47:30.000; 6050.295138
13.10.2023 14:48:00.000; 5927.450570
13.10.2023 14:48:30.000; 5806.690379
13.10.2023 14:49:00.000; 5688.257567
13.10.2023 14:49:30.000; 5572.408122
13.10.2023 14:50:00.000; 5459.411169
13.10.2023 14:50:30.000; 5349.548942
13.10.2023 14:51:00.000; 5243.116488
13.10.2023 14:51:30.000; 5140.421070
13.10.2023 14:52:00.000; 5041.781193
13.10.2023 14:52:30.000; 4947.525184
13.10.2023 14:53:00.000; 4857.989270
13.10.2023 14:53:30.000; 4773.515085
13.10.2023 14:54:00.000; 4694.446570
13.10.2023 14:54:30.000; 4621.126144
13.10.2023 14:55:00.000; 4553.890725
13.10.2023 14:55:30.000; 4493.066205
13.10.2023 14:56:00.000; 4438.962416
13.10.2023 14:56:30.000; 4391.867264
13.10.2023 14:57:00.000; 4352.040811
13.10.2023 14:57:30.000; 4319.709462
13.10.2023 14:58:00.000; 4295.060518
13.10.2023 14:58:30.000; 4278.237386
13.10.2023 14:59:00.000; 4269.335727
13.10.2023 14:59:30.000; 4268.400775
13.10.2023 15:00:00.000; 4275.425996
13.10.2023 15:00:30.000; 4290.353184
13.10.2023 15:01:00.000; 4313.073988
13.10.2023 15:01:30.000; 4343.432764
13.10.2023 15:02:00.000; 4381.230585
13.10.2023 15:02:30.000; 4426.230158
13.10.2023 15:03:00.000; 4478.161374
13.10.2023 15:03:30.000; 4536.727191
13.10.2023 15:04:00.000; 4601.609600
13.10.2023 15:04:30.000; 4672.475408
13.10.2023 15:05:00.000; 4748.981662
13.10.2023 15:05:30.000; 4830.780571
13.10.2023 15:06:00.000; 4917.523949
13.10.2023 15:06:30.000; 5008.866433
13.10.2023 15:07:00.000; 5104.469226
13.10.2023 15:07:30.000; 5204.002075
13.10.2023 15:08:00.000; 5307.145250
13.10.2023 15:08:30.000; 5413.590903
13.10.2023 15:09:00.000; 5523.043988
13.10.2023 15:09:30.000; 5635.222807
13.10.2023 15:10:00.000; 5749.859251
13.10.2023 15:10:30.000; 5866.698794
13.10.2023 15:11:00.000; 5985.500287
13.10.2023 15:11:30.000; 6106.035613
13.10.2023 15:12:00.000; 6228.089229
13.10.2023 15:12:30.000; 6351.457636
13.10.2023 15:13:00.000; 6475.948801
13.10.2023 15:13:30.000; 6601.381547
13.10.2023 15:14:00.000; 6727.584943
13.10.2023 15:14:30.000; 6854.397689
13.10.2023 15:15:00.000; 6981.667519
13.10.2023 15:15:30.000; 7109.250617
13.10.2023 15:16:00.000; 7237.011070
13.10.2023 15:16:30.000; 7364.820335
13.10.2023 15:17:00.000; 7492.556912
13.10.2023 15:17:30.000; 7620.105201
13.10.2023 15:18:00.000; 7747.356083
13.10.2023 15:18:30.000; 7874.205835
13.10.2023 15:19:00.000; 8000.555925
13.10.2023 15:19:30.000; 8126.312657
13.10.2023 15:20:00.000; 8251.386855
13.10.2023 15:20:30.000; 8375.693561
13.10.2023 15:21:00.000; 8499.151764
13.10.2023 15:21:30.000; 8621.684142
13.10.2023 15:22:00.000; 8743.216837
13.10.2023 15:22:30.000; 8863.679240
13.10.2023 15:23:00.000; 8983.003790
13.10.2023 15:23:30.000; 9101.125801
13.10.2023 15:24:00.000; 9217.983296
13.10.2023 15:24:30.000; 9333.516852
13.10.2023 15:25:00.000; 9447.669465
13.10.2023 15:25:30.000; 9560.386424
13.10.2023 15:26:00.000; 9671.615190
13.10.2023 15:26:30.000; 9781.305291
13.10.2023 15:27:00.000; 9889.408226
13.10.2023 15:27:30.000; 9995.877371
13.10.2023 15:28:00.000; 10100.667898
13.10.2023 15:28:30.000; 10203.736839
13.10.2023 15:29:00.000; 10305.042458
13.10.2023 15:29:30.000; 10404.545023
13.10.2023 15:30:00.000; 10502.206188
13.10.2023 15:30:30.000; 10597.989078
13.10.2023 15:31:00.000; 10691.858239
13.10.2023 15:31:30.000; 10783.779592
13.10.2023 15:32:00.000; 10873.720390
13.10.2023 15:32:30.000; 10961.649173
13.10.2023 15:33:00.000; 11047.535741
13.10.2023 15:33:30.000; 11131.351110
13.10.2023 15:34:00.000; 11213.067485
13.10.2023 15:34:30.000; 11292.658230
13.10.2023 15:35:00.000; 11370.097840
13.10.2023 15:35:30.000; 11445.361912
13.10.2023 15:36:00.000; 11518.427127
13.10.2023 15:36:30.000; 11589.271221
13.10.2023 15:37:00.000; 11657.872968
13.10.2023 15:37:30.000; 11724.212157
13.10.2023 15:38:00.000; 11788.269575
13.10.2023 15:38:30.000; 11850.026988
13.10.2023 15:39:00.000; 11909.467126
13.10.2023 15:39:30.000; 11966.573738
13.10.2023 15:40:00.000; 12021.331279
13.10.2023 15:40:30.000; 12073.725349
13.10.2023 15:41:00.000; 12123.742376
13.10.2023 15:41:30.000; 12171.369678
13.10.2023 15:42:00.000; 12216.595447
13.10.2023 15:42:30.000; 12259.408746
13.10.2023 15:43:00.000; 12299.799490
13.10.2023 15:43:30.000; 12337.758436
13.10.2023 15:44:00.000; 12373.277179
13.10.2023 15:44:30.000; 12406.348135
13.10.2023 15:45:00.000; 12436.964534
13.10.2023 15:45:30.000; 12465.120414
13.10.2023 15:46:00.000; 12490.810609
13.10.2023 15:46:30.000; 12514.030743
13.10.2023 15:47:00.000; 12534.777222
13.10.2023 15:47:30.000; 12553.047228
13.10.2023 15:48:00.000; 12568.838711
13.10.2023 15:48:30.000; 12582.150384
13.10.2023 15:49:00.000; 12592.981717
13.10.2023 15:49:30.000; 12601.332931
13.10.2023 15:50:00.000; 12607.204997
13.10.2023 15:50:30.000; 12610.599626
13.10.2023 15:51:00.000; 12611.519271
13.10.2023 15:51:30.000; 12609.967118
13.10.2023 15:52:00.000; 12605.947092
13.10.2023 15:52:30.000; 12599.463847
13.10.2023 15:53:00.000; 12590.522769
13.10.2023 15:53:30.000; 12579.129970
13.10.2023 15:54:00.000; 12565.292293
13.10.2023 15:54:30.000; 12549.017309
13.10.2023 15:55:00.000; 12530.313318
13.10.2023 15:55:30.000; 12509.189353
13.10.2023 15:56:00.000; 12485.655177
13.10.2023 15:56:30.000; 12459.721289
13.10.2023 15:57:00.000; 12431.398929
13.10.2023 15:57:30.000; 12400.700074
13.10.2023 15:58:00.000; 12367.637454
13.10.2023 15:58:30.000; 12332.224546
13.10.2023 15:59:00.000; 12294.475587
13.10.2023 15:59:30.000; 12254.405578
13.10.2023 16:00:00.000; 12212.030293
13.10.2023 16:00:30.000; 12167.366284
13.10.2023 16:01:00.000; 12120.430894
13.10.2023 16:01:30.000; 12071.242263
13.10.2023 16:02:00.000; 12019.819270
13.10.2023 16:02:30.000; 11966.181825
13.10.2023 16:03:00.000; 11910.350463
13.10.2023 16:03:30.000; 11852.346635
13.10.2023 16:04:00.000; 11792.192652
13.10.2023 16:04:30.000; 11729.911703
13.10.2023 16:05:00.000; 11665.527866
13.10.2023 16:05:30.000; 11599.066132
13.10.2023 16:06:00.000; 11530.552422
13.10.2023 16:06:30.000; 11460.013605
13.10.2023 16:07:00.000; 11387.477520
13.10.2023 16:07:30.000; 11312.973002
13.10.2023 16:08:00.000; 11236.529902
13.10.2023 16:08:30.000; 11158.179116
13.10.2023 16:09:00.000; 11077.952613
13.10.2023 16:09:30.000; 10995.883463
13.10.2023 16:10:00.000; 10912.005868
13.10.2023 16:10:30.000; 10826.355199
13.10.2023 16:11:00.000; 10738.968029
13.10.2023 16:11:30.000; 10649.882173
13.10.2023 16:12:00.000; 10559.136728
13.10.2023 16:12:30.000; 10466.772117
13.10.2023 16:13:00.000; 10372.830136
13.10.2023 16:13:30.000; 10277.353878
13.10.2023 16:14:00.000; 10180.388294
13.10.2023 16:14:30.000; 10081.979488
13.10.2023 16:15:00.000; 9982.175287
13.10.2023 16:15:30.000; 9881.025176
13.10.2023 16:16:00.000; 9778.580375
13.10.2023 16:16:30.000; 9674.893908
13.10.2023 16:17:00.000; 9570.020684
13.10.2023 16:17:30.000; 9464.017589
13.10.2023 16:18:00.000; 9356.943569
13.10.2023 16:18:30.000; 9248.859736
13.10.2023 16:19:00.000; 9139.829470
13.10.2023 16:19:30.000; 9029.918530
13.10.2023 16:20:00.000; 8919.195177
13.10.2023 16:20:30.000; 8807.730301
13.10.2023 16:21:00.000; 8695.597557
13.10.2023 16:21:30.000; 8582.873510
13.10.2023 16:22:00.000; 8469.637790
13.10.2023 16:22:30.000; 8355.973255
13.10.2023 16:23:00.000; 8241.966162
13.10.2023 16:23:30.000; 8127.706354
13.10.2023 16:24:00.000; 8013.287448
13.10.2023 16:24:30.000; 7898.806884
13.10.2023 16:25:00.000; 7784.366747
13.10.2023 16:25:30.000; 7670.073068
13.10.2023 16:26:00.000; 7556.036658
13.10.2023 16:26:30.000; 7442.373187
13.10.2023 16:27:00.000; 7329.203418
13.10.2023 16:27:30.000; 7216.653441
13.10.2023 16:28:00.000; 7104.854905
13.10.2023 16:28:30.000; 6993.945245
13.10.2023 16:29:00.000; 6884.067898
13.10.2023 16:29:30.000; 6775.372500
13.10.2023 16:30:00.000; 6668.015058
13.10.2023 16:30:30.000; 6562.158100
13.10.2023 16:31:00.000; 6457.970761
13.10.2023 16:31:30.000; 6355.628842
13.10.2023 16:32:00.000; 6255.314781
13.10.2023 16:32:30.000; 6157.217553
13.10.2023 16:33:00.000; 6061.532476
13.10.2023 16:33:30.000; 5968.460899
13.10.2023 16:34:00.000; 5878.209756
13.10.2023 16:34:30.000; 5790.990980
13.10.2023 16:35:00.000; 5707.020743
13.10.2023 16:35:30.000; 5626.518516
13.10.2023 16:36:00.000; 5549.705827
13.10.2023 16:36:30.000; 5476.805328
13.10.2023 16:37:00.000; 5408.038613
13.10.2023 16:37:30.000; 5343.624869
13.10.2023 16:38:00.000; 5283.778802
13.10.2023 16:38:30.000; 5228.708490
13.10.2023 16:39:00.000; 5178.613081
13.10.2023 16:39:30.000; 5133.680400
13.10.2023 16:40:00.000; 5094.084485
13.10.2023 16:40:30.000; 5059.983156
13.10.2023 16:41:00.000; 5031.515652
13.10.2023 16:41:30.000; 5008.800441
13.10.2023 16:42:00.000; 4991.933262
13.10.2023 16:42:30.000; 4980.985491
13.10.2023 16:43:00.000; 4976.002876
13.10.2023 16:43:30.000; 4977.004714
13.10.2023 16:44:00.000; 4983.983487
13.10.2023 16:44:30.000; 4996.904990
13.10.2023 16:45:00.000; 5015.708936
13.10.2023 16:45:30.000; 5040.310006
13.10.2023 16:46:00.000; 5070.599320
13.10.2023 16:46:30.000; 5106.446246
13.10.2023 16:47:00.000; 5147.700552
13.10.2023 16:47:30.000; 5194.194474
13.10.2023 16:48:00.000; 5245.745457
13.10.2023 16:48:30.000; 5302.158412
13.10.2023 16:49:00.000; 5363.228209
13.10.2023 16:49:30.000; 5428.742038
13.10.2023 16:50:00.000; 5498.481646
13.10.2023 16:50:30.000; 5572.225402
13.10.2023 16:51:00.000; 5649.750174
13.10.2023 16:51:30.000; 5730.832997
13.10.2023 16:52:00.000; 5815.252530
13.10.2023 16:52:30.000; 5902.790295
13.10.2023 16:53:00.000; 5993.231717
13.10.2023 16:53:30.000; 6086.366974
13.10.2023 16:54:00.000; 6181.991667
13.10.2023 16:54:30.000; 6279.907330
13.10.2023 16:55:00.000; 6379.921805
13.10.2023 16:55:30.000; 6481.849490
13.10.2023 16:56:00.000; 6585.511482
13.10.2023 16:56:30.000; 6690.735632
13.10.2023 16:57:00.000; 6797.356529
13.10.2023 16:57:30.000; 6905.215421
13.10.2023 16:58:00.000; 7014.160086
13.10.2023 16:58:30.000; 7124.044821
13.10.2023 16:59:00.000; 7234.729657
13.10.2023 16:59:30.000; 7346.081035
13.10.2023 17:00:00.000; 7457.970987
13.10.2023 17:00:30.000; 7570.277053
13.10.2023 17:01:00.000; 7682.882043
13.10.2023 17:01:30.000; 7795.673798
13.10.2023 17:02:00.000; 7908.544953
13.10.2023 17:02:30.000; 8021.392708
13.10.2023 17:03:00.000; 8134.118605
13.10.2023 17:03:30.000; 8246.628308
13.10.2023 17:04:00.000; 8358.831397
13.10.2023 17:04:30.000; 8470.641169
13.10.2023 17:05:00.000; 8581.974448
13.10.2023 17:05:30.000; 8692.751406
13.10.2023 17:06:00.000; 8802.895392
13.10.2023 17:06:30.000; 8912.332773
13.10.2023 17:07:00.000; 9020.992783
13.10.2023 17:07:30.000; 9128.807379
13.10.2023 17:08:00.000; 9235.711109
13.10.2023 17:08:30.000; 9341.640987
13.10.2023 17:09:00.000; 9446.536376
13.10.2023 17:09:30.000; 9550.339017
13.10.2023 17:10:00.000; 9652.992368
13.10.2023 17:10:30.000; 9754.442350
13.10.2023 17:11:00.000; 9854.636692
13.10.2023 17:11:30.000; 9953.524993
13.10.2023 17:12:00.000; 10051.058641
13.10.2023 17:12:30.000; 10147.190741
13.10.2023 17:13:00.000; 10241.876045
13.10.2023 17:13:30.000; 10335.070891
13.10.2023 17:14:00.000; 10426.733143
13.10.2023 17:14:30.000; 10516.822133
13.10.2023 17:15:00.000; 10605.298613
13.10.2023 17:15:30.000; 10692.124704
13.10.2023 17:16:00.000; 10777.263848
13.10.2023 17:16:30.000; 10860.680772
13.10.2023 17:17:00.000; 10942.341440
13.10.2023 17:17:30.000; 11022.213024
13.10.2023 17:18:00.000; 11100.263861
13.10.2023 17:18:30.000; 11176.463425
13.10.2023 17:19:00.000; 11250.782294
13.10.2023 17:19:30.000; 11323.192121
13.10.2023 17:20:00.000; 11393.665607
13.10.2023 17:20:30.000; 11462.176476
13.10.2023 17:21:00.000; 11528.699535
13.10.2023 17:21:30.000; 11593.210302
13.10.2023 17:22:00.000; 11655.685517
13.10.2023 17:22:30.000; 11716.102759
13.10.2023 17:23:00.000; 11774.440525
13.10.2023 17:23:30.000; 11830.678204
13.10.2023 17:24:00.000; 11884.796065
13.10.2023 17:24:30.000; 11936.775239
13.10.2023 17:25:00.000; 11986.597704
13.10.2023 17:25:30.000; 12034.246271
13.10.2023 17:26:00.000; 12079.704570
13.10.2023 17:26:30.000; 12122.957039
13.10.2023 17:27:00.000; 12163.988911
13.10.2023 17:27:30.000; 12202.786203
13.10.2023 17:28:00.000; 12239.335704
13.10.2023 17:28:30.000; 12273.624970
13.10.2023 17:29:00.000; 12305.642311
13.10.2023 17:29:30.000; 12335.376785
13.10.2023 17:30:00.000; 12362.818189
13.10.2023 17:30:30.000; 12387.957054
13.10.2023 17:31:00.000; 12410.784636
13.10.2023 17:31:30.000; 12431.292913
13.10.2023 17:32:00.000; 12449.474603
13.10.2023 17:32:30.000; 12465.323063
13.10.2023 17:33:00.000; 12478.832433
13.10.2023 17:33:30.000; 12489.997532
13.10.2023 17:34:00.000; 12498.813882
13.10.2023 17:34:30.000; 12505.277704
13.10.2023 17:35:00.000; 12509.385921
13.10.2023 17:35:30.000; 12511.136152
13.10.2023 17:36:00.000; 12510.526716
13.10.2023 17:36:30.000; 12507.556628
13.10.2023 17:37:00.000; 12502.225607
13.10.2023 17:37:30.000; 12494.534069
13.10.2023 17:38:00.000; 12484.483135
13.10.2023 17:38:30.000; 12472.074633
13.10.2023 17:39:00.000; 12457.311099
13.10.2023 17:39:30.000; 12440.195782
13.10.2023 17:40:00.000; 12420.732650
13.10.2023 17:40:30.000; 12398.926390
13.10.2023 17:41:00.000; 12374.782421
13.10.2023 17:41:30.000; 12348.306892
13.10.2023 17:42:00.000; 12319.506695
13.10.2023 17:42:30.000; 12288.389470
13.10.2023 17:43:00.000; 12254.963609
13.10.2023 17:43:30.000; 12219.238222
13.10.2023 17:44:00.000; 12181.223335
13.10.2023 17:44:30.000; 12140.929614
13.10.2023 17:45:00.000; 12098.368563
13.10.2023 17:45:30.000; 12053.552491
13.10.2023 17:46:00.000; 12006.494521
13.10.2023 17:46:30.000; 11957.208599
13.10.2023 17:47:00.000; 11905.709516
13.10.2023 17:47:30.000; 11852.012910
13.10.2023 17:48:00.000; 11796.135290
13.10.2023 17:48:30.000; 11738.094046
13.10.2023 17:49:00.000; 11677.907464
13.10.2023 17:49:30.000; 11615.594749
13.10.2023 17:50:00.000; 11551.176033
13.10.2023 17:50:30.000; 11484.672404
13.10.2023 17:51:00.000; 11416.105920
13.10.2023 17:51:30.000; 11345.499629
13.10.2023 17:52:00.000; 11272.877596
13.10.2023 17:52:30.000; 11198.264922
13.10.2023 17:53:00.000; 11121.687774
13.10.2023 17:53:30.000; 11043.173405
13.10.2023 17:54:00.000; 10962.750191
13.10.2023 17:54:30.000; 10880.447540
13.10.2023 17:55:00.000; 10796.296376
13.10.2023 17:55:30.000; 10710.328508
13.10.2023 17:56:00.000; 10622.577104
13.10.2023 17:56:30.000; 10533.076625
13.10.2023 17:57:00.000; 10441.862864
13.10.2023 17:57:30.000; 10348.972994
13.10.2023 17:58:00.000; 10254.445613
13.10.2023 17:58:30.000; 10158.320797
13.10.2023 17:59:00.000; 10060.640158
13.10.2023 17:59:30.000; 9961.446901
13.10.2023 18:00:00.000; 9860.785891
13.10.2023 18:00:30.000; 9758.703719
13.10.2023 18:01:00.000; 9655.248781
13.10.2023 18:01:30.000; 9550.471355
13.10.2023 18:02:00.000; 9444.423689
13.10.2023 18:02:30.000; 9337.160094
13.10.2023 18:03:00.000; 9228.737044
13.10.2023 18:03:30.000; 9119.213286
13.10.2023 18:04:00.000; 9008.649954
13.10.2023 18:04:30.000; 8897.110697
13.10.2023 18:05:00.000; 8784.661813
13.10.2023 18:05:30.000; 8671.372392
13.10.2023 18:06:00.000; 8557.314323
13.10.2023 18:06:30.000; 8442.563069
13.10.2023 18:07:00.000; 8327.196933
13.10.2023 18:07:30.000; 8211.297858
13.10.2023 18:08:00.000; 8094.951484
13.10.2023 18:08:30.000; 7978.247358
13.10.2023 18:09:00.000; 7861.279178
13.10.2023 18:09:30.000; 7744.145032
13.10.2023 18:10:00.000; 7626.947661
13.10.2023 18:10:30.000; 7509.794738
13.10.2023 18:11:00.000; 7392.799149
13.10.2023 18:11:30.000; 7276.079300
13.10.2023 18:12:00.000; 7159.759425
13.10.2023 18:12:30.000; 7043.969906
13.10.2023 18:13:00.000; 6928.847602
13.10.2023 18:13:30.000; 6814.536166
13.10.2023 18:14:00.000; 6701.186379
13.10.2023 18:14:30.000; 6588.956455
13.10.2023 18:15:00.000; 6478.012340
13.10.2023 18:15:30.000; 6368.527976
13.10.2023 18:16:00.000; 6260.685529
13.10.2023 18:16:30.000; 6154.675563
13.10.2023 18:17:00.000; 6050.697002
13.10.2023 18:17:30.000; 5948.957704
13.10.2023 18:18:00.000; 5849.673523
13.10.2023 18:18:30.000; 5753.068640
13.10.2023 18:19:00.000; 5659.375029
13.10.2023 18:19:30.000; 5568.831881
13.10.2023 18:20:00.000; 5481.684810
13.10.2023 18:20:30.000; 5398.184810
13.10.2023 18:21:00.000; 5318.586958
13.10.2023 18:21:30.000; 5243.148816
13.10.2023 18:22:00.000; 5172.128539
13.10.2023 18:22:30.000; 5105.782677
13.10.2023 18:23:00.000; 5044.363677
13.10.2023 18:23:30.000; 4988.117116
13.10.2023 18:24:00.000; 4937.278695
13.10.2023 18:24:30.000; 4892.071069
13.10.2023 18:25:00.000; 4852.700574
13.10.2023 18:25:30.000; 4819.353957
13.10.2023 18:26:00.000; 4792.195218
13.10.2023 18:26:30.000; 4771.362671
13.10.2023 18:27:00.000; 4756.966360
13.10.2023 18:27:30.000; 4749.085926
13.10.2023 18:28:00.000; 4747.769032
13.10.2023 18:28:30.000; 4753.030428
13.10.2023 18:29:00.000; 4764.851648
13.10.2023 18:29:30.000; 4783.181467
13.10.2023 18:30:00.000; 4807.936973
13.10.2023 18:30:30.000; 4839.005266
13.10.2023 18:31:00.000; 4876.245690
13.10.2023 18:31:30.000; 4919.492494
13.10.2023 18:32:00.000; 4968.557810
13.10.2023 18:32:30.000; 5023.234826
13.10.2023 18:33:00.000; 5083.301038
13.10.2023 18:33:30.000; 5148.521483
13.10.2023 18:34:00.000; 5218.651851
13.10.2023 18:34:30.000; 5293.441419
13.10.2023 18:35:00.000; 5372.635732
13.10.2023 18:35:30.000; 5455.979016
13.10.2023 18:36:00.000; 5543.216291
13.10.2023 18:36:30.000; 5634.095178
13.10.2023 18:37:00.000; 5728.367416
13.10.2023 18:37:30.000; 5825.790100
13.10.2023 18:38:00.000; 5926.126652
13.10.2023 18:38:30.000; 6029.147569
13.10.2023 18:39:00.000; 6134.630957
13.10.2023 18:39:30.000; 6242.363033
13.10.2023 18:40:00.000; 6352.137753
13.10.2023 18:40:30.000; 6463.757757
13.10.2023 18:41:00.000; 6577.033765
13.10.2023 18:41:30.000; 6691.784614
13.10.2023 18:42:00.000; 6807.837080
13.10.2023 18:42:30.000; 6925.025654
13.10.2023 18:43:00.000; 7043.192280
13.10.2023 18:43:30.000; 7162.186068
13.10.2023 18:44:00.000; 7281.862986
13.10.2023 18:44:30.000; 7402.085555
13.10.2023 18:45:00.000; 7522.722525
13.10.2023 18:45:30.000; 7643.648567
13.10.2023 18:46:00.000; 7764.743964
13.10.2023 18:46:30.000; 7885.894309
13.10.2023 18:47:00.000; 8006.990219
13.10.2023 18:47:30.000; 8127.927057
13.10.2023 18:48:00.000; 8248.604667
13.10.2023 18:48:30.000; 8368.927125
13.10.2023 18:49:00.000; 8488.802500
13.10.2023 18:49:30.000; 8608.142631
13.10.2023 18:50:00.000; 8726.862919
13.10.2023 18:50:30.000; 8844.882125
13.10.2023 18:51:00.000; 8962.122349
13.10.2023 18:51:30.000; 9078.508223
13.10.2023 18:52:00.000; 9193.967696
13.10.2023 18:52:30.000; 9308.431256
13.10.2023 18:53:00.000; 9421.831944
13.10.2023 18:53:30.000; 9534.105226
13.10.2023 18:54:00.000; 9645.188873
13.10.2023 18:54:30.000; 9755.022845
13.10.2023 18:55:00.000; 9863.549189
13.10.2023 18:55:30.000; 9970.711939
13.10.2023 18:56:00.000; 10076.457029
13.10.2023 18:56:30.000; 10180.732205
13.10.2023 18:57:00.000; 10283.486952
13.10.2023 18:57:30.000; 10384.672413
13.10.2023 18:58:00.000; 10484.241329
13.10.2023 18:58:30.000; 10582.147972
13.10.2023 18:59:00.000; 10678.348090
13.10.2023 18:59:30.000; 10772.798847
13.10.2023 19:00:00.000; 10865.458777
13.10.2023 19:00:30.000; 10956.287734
13.10.2023 19:01:00.000; 11045.246851
13.10.2023 19:01:30.000; 11132.298494
13.10.2023 19:02:00.000; 11217.406342
13.10.2023 19:02:30.000; 11300.534895
13.10.2023 19:03:00.000; 11381.650122
13.10.2023 19:03:30.000; 11460.718979
13.10.2023 19:04:00.000; 11537.709487
13.10.2023 19:04:30.000; 11612.590712
13.10.2023 19:05:00.000; 11685.332733
13.10.2023 19:05:30.000; 11755.906626
13.10.2023 19:06:00.000; 11824.284436
13.10.2023 19:06:30.000; 11890.439159
13.10.2023 19:07:00.000; 11954.344724
13.10.2023 19:07:30.000; 12015.975975
13.10.2023 19:08:00.000; 12075.308653
13.10.2023 19:08:30.000; 12132.319382
13.10.2023 19:09:00.000; 12186.985658
13.10.2023 19:09:30.000; 12239.285831
13.10.2023 19:10:00.000; 12289.199095
13.10.2023 19:10:30.000; 12336.705480
13.10.2023 19:11:00.000; 12381.785839
13.10.2023 19:11:30.000; 12424.421839
13.10.2023 19:12:00.000; 12464.595955
13.10.2023 19:12:30.000; 12502.291460
13.10.2023 19:13:00.000; 12537.492423
13.10.2023 19:13:30.000; 12570.183739
13.10.2023 19:14:00.000; 12600.350993
13.10.2023 19:14:30.000; 12627.980543
13.10.2023 19:15:00.000; 12653.059682
13.10.2023 19:15:30.000; 12675.576336
13.10.2023 19:16:00.000; 12695.519238
13.10.2023 19:16:30.000; 12712.877887
13.10.2023 19:17:00.000; 12727.642551
13.10.2023 19:17:30.000; 12739.804262
13.10.2023 19:18:00.000; 12749.354821
13.10.2023 19:18:30.000; 12756.286795
13.10.2023 19:19:00.000; 12760.593522
13.10.2023 19:19:30.000; 12762.269109
13.10.2023 19:20:00.000; 12761.308435
13.10.2023 19:20:30.000; 12757.707155
13.10.2023 19:21:00.000; 12751.461704
13.10.2023 19:21:30.000; 12742.569298
13.10.2023 19:22:00.000; 12731.027939
13.10.2023 19:22:30.000; 12716.836418
13.10.2023 19:23:00.000; 12699.994324
13.10.2023 19:23:30.000; 12680.502045
13.10.2023 19:24:00.000; 12658.360775
13.10.2023 19:24:30.000; 12633.572484
13.10.2023 19:25:00.000; 12606.140064
13.10.2023 19:25:30.000; 12576.067129
13.10.2023 19:26:00.000; 12543.358161
13.10.2023 19:26:30.000; 12508.018478
13.10.2023 19:27:00.000; 12470.054243
